Character name	Freebase character ID	title	filtered_descriptions	X	Y	Z	labels	Wikipedia ID	death	romance	Release date	Gender	Height	Ethnicity	Actor name	Actor age at release	Box office revenue	Genres	Name	partner	Has_partner
Jock	/m/05ykqlg		['come', 'order', 'realize']	23.696861	12.566841	-32.17927	4	286828		True	1955.0	M			Bill Thompson	41.0	93602326.0	['Drama', 'Romance Film', 'Family Film']	Lady and the Tramp		0
Katherine	/m/0gbm518		['cry', 'call', 'manage']	6.5748243	-10.296591	11.238289	2	25281265		True	1990.0	F	1.63		Cheryl Ladd	38.0		['Drama', 'Romance Film', 'Thriller']	Lisa		0
Katherine	/m/0gbm518		['cry', 'call', 'manage']	6.5748243	-10.296591	11.238289	2	25281265		True	1990.0	F	1.63		Cheryl Ladd	38.0		['Drama', 'Romance Film', 'Thriller']	Lisa		0
Richard	/m/0gbm51c		['get', 'attack', 'interest']	-0.41169256	-8.131217	12.562552	2	25281265		True	1990.0	M			D.W. Moffett	35.0		['Drama', 'Romance Film', 'Thriller']	Lisa		0
Natasha	/m/0gydz3w	['owner']	['threaten', 'attempt', 'help']	14.215552	35.076607	-14.773467	10	5143892		True	2006.0	F	1.6	/m/0dryh9k	Karisma Kapoor	31.0		['Romance Film', 'Musical']	Mere Jeevan Saathi		0
Vicky	/m/0gxr9r3	['singer']	['realize', 'rush', 'tell']	-11.946259	-22.313246	-30.701635	14	5143892		True	2006.0	M	1.85	/m/0dryh9k	Akshay Kumar	38.0		['Romance Film', 'Musical']	Mere Jeevan Saathi		0
Ed	/m/02nwlxj		['get', 'say', 'tell']	-6.9620776	0.4037747	-15.646109	2	1392986		True	2004.0	M	1.753	/m/07bch9	Jay Mohr	33.0	64748.0	['Comedy', 'Romance Film', 'Indie']	Seeing Other People	['/m/0j1v191', '/m/0gkbnv4', '/m/02nwlxj', '/m/02nwlxj', '/m/04xg261', '/m/0kds635', '/m/0clf98r', '/m/0gfr1x4', '/m/0g_7v8j', '/m/0gfqtlb', '/m/04h66_9', '/m/0h0yq60', '/m/0gfqtlb', '/m/0h166', '/m/08n2gwt', '/m/08d8n2x', '/m/0h27ncy', '/m/0ch4nwl', '/m/0g_7v8j', '/m/0h5cz3l', '/m/084p7df', '/m/0h1p21g', '/m/0h25mvh', '/m/0h2r50n', '/m/05lmjfx', '/m/0h5jrkl', '/m/0gyl2fk', '/m/0bf0_mv', '/m/0h5mfc9', '/m/0ghqs2v', '/m/0h36tp6', '/m/02nwpzj']	1
Karthik	/m/0h2yqgm	['lawyer']	['understand', 'backfire', 'fall']	31.652344	22.144743	-9.127749	15	2853280		True	2000.0	M	1.77	/m/0cmdl5l	R. Madhavan	29.0		['Drama', 'Romance Film', 'World cinema']	Waves	['/m/0h71ybp', '/m/0h7by76']	1
Eva	/m/0j47bpx	['fashion designer', 'seamstress']	['fall', 'work', 'decide']	31.344831	8.118611	-17.071722	23	28436913		True	2010.0	F			Prakriti Maduro			['Romantic comedy']	Habana Eva		0
Eva	/m/0j47bpx	['fashion designer', 'seamstress']	['fall', 'work', 'decide']	31.344831	8.118611	-17.071722	23	28436913		True	2010.0	F			Prakriti Maduro			['Romantic comedy']	Habana Eva		0
Laura Reynolds	/m/0ghdhm1		['tell', 'learn', 'moral']	1.618848	-4.6910653	-41.89656	5	5257678		True	1965.0	F	1.6	/m/063k3h	Elizabeth Taylor	32.0		['Drama', 'Romance Film', 'Melodrama']	The Sandpiper		0
Jimmy Kowalski	/m/0gy9zh_	['racer']	['work', 'get', 'warn']	-21.612862	28.123554	-10.421257	9	11137864		True	1997.0	M	1.803	/m/0dqqwy	Viggo Mortensen	38.0		['Romance Film', 'Action', 'Thriller']	Vanishing Point		0
Kyle Kingson	/m/086_l32		['believe', 'reveal', 'ask']	-4.7115965	-15.558648	2.7978363	2	22830026		True	2011.0	M	1.8	/m/02w7gg	Alex Pettyfer	20.0	28834009.0	['Drama', 'Romance Film', 'Romantic drama']	Beastly	['/m/0h1pmg1']	1
John	/m/02nwgt5		['fall', 'agree', 'convince']	13.07281	-2.9249978	7.847497	2	7534925		True	1996.0	M	1.8	/m/041rx	David Arquette	25.0	50789.0	['Drama', 'Romance Film', 'Indie']	Johns		0
Natalie	/m/087xbz1		['face', 'hide', 'help']	26.575903	18.030073	-27.277508	4	22845644		True	2010.0	F	1.689		Sharni Vinson	27.0	159289358.0	['Drama', 'Romance Film', 'Romantic drama']	Step Up 3-D		0
Saul Benjamin	/m/0h2vw8c	['Psychologist']	['work', 'take', 'consider']	0.37970442	-2.8439796	-36.880486	5	2925896		True	1983.0	M	1.59		Dudley Moore	47.0	10143618.0	['Comedy', 'Romance Film', 'Fantasy']	Lovesick		0
Vikram Singh	/m/0h3420y		['mock', 'reveal', 'finish']	-5.468731	-5.6544724	9.420626	2	5812737		True	2004.0	M	1.83	/m/0dllcfn	Fardeen Khan	30.0		['Drama', 'Romance Film', 'World cinema']	Fida		0
Frédérick Lemaître	/m/0j_f270	['actor']	['achieve', 'live', 'tell']	-13.404948	-30.700087	17.096464	37	754810		True	1945.0	M			Pierre Brasseur	39.0		['Drama', 'Romance Film', 'World cinema']	Children of Paradise		0
Ram	/m/0h0yg__		['save', 'help', 'thwart']	-3.0540802	-31.06563	-6.0580516	7	13386113		True	2002.0	M	1.65	/m/0cmdl5l	Kamal Haasan	47.0		['Drama', 'Romance Film', 'World cinema']	Panchathantiram		0
Veronica	/m/0cbz7pf		['control', 'writhe', 'cause']	-2.4729435	-9.275472	-1.4330359	2	5569730		True	2007.0	F	1.74		Alexandra Maria Lara	28.0	2624759.0	['Drama', 'Romance Film', 'Thriller']	Youth Without Youth		0
Laura	/m/0cbz7ql		['pin', 'meet', 'reincarnation']	-19.433372	-5.9653873	-6.6850076	2	5569730		True	2007.0	F	1.74		Alexandra Maria Lara	28.0	2624759.0	['Drama', 'Romance Film', 'Thriller']	Youth Without Youth		0
Louis Connelly	/m/0gyl0pk	['singer']	['tell', 'crush', 'live']	-14.66202	-23.830982	-32.99665	14	2236976		True	2007.0	M	1.78	/m/03bkbh	Jonathan Rhys Meyers	30.0	65278569.0	['Drama', 'Romance Film', 'Music']	August Rush		0
Choonda	/m/0h7hh64	['leader']	['realize', 'contest', 'story']	-34.750443	-6.0701246	15.469552	3	21321097		True	2010.0	M		/m/048sp5	Manoj K. Jayan	43.0		['Drama', 'Romance Film']	Kayam		0
Ernie Souchak	/m/0h2nknl	['reporter']	['editor', 'boy', 'reporter']	21.26722	-3.3004742	32.033512	34	1374740		True	1981.0	M	1.727	/m/0ffhz3	John Belushi	31.0	15578237.0	['Comedy', 'Romance Film', 'Romantic comedy']	Continental Divide		0
Ravi Saxena	/m/0h836q5		['agree', 'fall', 'get']	39.08641	-1.9595884	-4.934118	17	4026106		True	1993.0	M	1.83	/m/0dryh9k	Jackie Shroff	35.0		['Drama', 'Romance Film', 'World cinema']	Aaina	['/m/0h7bm51', '/m/0jxwcbs', '/m/0h76jrc', '/m/0h6g4lc', '/m/0jxwcbs', '/m/0h7bm51', '/m/0h80cwx', '/m/0h6mcwl', '/m/0h7bgw6', '/m/0h6ymb3', '/m/0jwdpnc', '/m/0h8k76c', '/m/0h2j506']	1
Reema Mathur	/m/0h2j506		['fall', 'save', 'daughter']	30.933899	2.695611	-14.5486765	17	4026106		True	1993.0	F	1.6	/m/02sch9	Juhi Chawla	25.0		['Drama', 'Romance Film', 'World cinema']	Aaina	['/m/0h836q5']	1
Ganesh	/m/0h7wx7s		['tell', 'accompany', 'live']	-23.806398	24.999458	-19.624212	9	7082486	heart attack	True	2007.0	M	1.85928	/m/09m6hr	Daggubati Venkatesh	46.0		['Drama', 'Comedy', 'Romance Film']	Aadavari Matalaku Ardhalu Verule		0
Keerthi	/m/0gxmxqx		['realize', 'reveal', 'family']	24.804941	8.011938	-29.950287	4	7082486		True	2007.0	F	1.73	/m/04mvp8	Trisha Krishnan	23.0		['Drama', 'Comedy', 'Romance Film']	Aadavari Matalaku Ardhalu Verule		0
Shanno	/m/0h7bxgj		['live', 'get', 'give']	4.662131	-48.23129	-3.4297476	21	36548689		True	1959.0	F			Nutan	22.0		['Family Film', 'Romantic drama']	Kanhaiya	['/m/0h29ykk', '/m/0b_np_r']	1
Michelle	/m/0hz_rsq		['keep', 'affection', 'brother']	16.427893	-25.395727	-0.63306975	31	6545749		True	2006.0				Rebecca Mozo			['Comedy', 'Romance Film', 'Indie']	Zerophilia		0
Luca	/m/0hz_rrg		['live', 'resistance', 'seek']	-1.1071403	-49.920856	-7.196937	21	6545749		True	2006.0	F	1.65		Marieh Delfino	29.0		['Comedy', 'Romance Film', 'Indie']	Zerophilia	['/m/0gy6lnt']	1
Trumpy	/m/0ct2_9f		['shoot', 'fire', 'talk']	-31.262348	18.473654	24.943142	13	2075820		True	2006.0	M	1.84	/m/0x67	Terrence Howard	37.0	12643027.0	['Drama', 'Romance Film', 'Crime Fiction']	Idlewild		0
Percival	/m/0ct2_b5		['borrow', 'notice', 'flirt']	-3.1717515	8.199459	-3.1632173	2	2075820		True	2006.0	M	1.78	/m/0x67	André 3000	31.0	12643027.0	['Drama', 'Romance Film', 'Crime Fiction']	Idlewild		0
Patty Vare	/m/0gxt852		['admit', 'say', 'rescue']	-23.729053	1.4653125	-32.633	8	5391207		True	1996.0	F	1.61	/m/041rx	Winona Ryder	24.0	516350.0	['Drama', 'Romance Film', 'Thriller']	Boys	['/m/0jxwcbs', '/m/0cbzwch']	1
Harry	/m/0h2k96_		['pay', 'live', 'fall']	2.305868	-43.5951	-3.713866	21	20580702		True	2009.0	M	1.8		Sebastian Stan	25.0	11565708.0	['Drama', 'Comedy', 'Romance Film']	Spread		0
Fatso	/m/0h2wvhw		['drop', 'promise', 'sacrifice']	-1.9457341	-12.939744	-0.2767094	2	2621781		True	2001.0	M	1.75		Andy Lau	39.0		['Drama', 'Comedy', 'Romance Film']	Love on a Diet		0
Delilah	/m/0h6gc84		['come', 'fall', 'tell']	24.692694	7.5301757	-12.1228285	23	447194		True	1949.0	F	1.7	/m/0ffj5g	Hedy Lamarr	36.0	11000000.0	['Drama', 'Romance Film', 'Action']	Samson and Delilah	['/m/0h6gc8f', '/m/0h2j9bc', '/m/0h2tjc9']	1
Samson	/m/0h6gc8f		['rip', 'betray', 'lose']	-13.136911	11.647572	11.066961	30	447194		True	1949.0	M	1.88		Victor Mature	36.0	11000000.0	['Drama', 'Romance Film', 'Action']	Samson and Delilah	['/m/0h6gc84', '/m/040szm9']	1
Madhu	/m/0h16wt7	['student']	['look', 'kill', 'student']	13.126337	-43.966278	-4.6345644	6	19636496		True	1980.0	F	1.68	/m/0dryh9k	Hema Malini	31.0		['Drama', 'Romance Film', 'Action']	Bandhish		0
Rahul	/m/0gx36pq		['save', 'propose', 'murder']	26.413748	-14.6862335	26.080194	0	13635649		True	1999.0	M	1.73	/m/0dryh9k	Salman Khan	33.0		['Drama', 'Romance Film', 'World cinema']	Jaanam Samjha Karo		0
Chandni	/m/0h2v3ft	['dancer', 'singer']	['tell', 'accept', 'live']	-13.357008	-25.461359	-26.938969	14	13635649		True	1999.0	F	1.55	/m/0cqgdq	Urmila Matondkar	25.0		['Drama', 'Romance Film', 'World cinema']	Jaanam Samjha Karo		0
Chandni	/m/0h2v3ft	['dancer', 'singer']	['tell', 'accept', 'live']	-13.357008	-25.461359	-26.938969	14	13635649		True	1999.0	F	1.55	/m/0cqgdq	Urmila Matondkar	25.0		['Drama', 'Romance Film', 'World cinema']	Jaanam Samjha Karo		0
Gloria Wandrous	/m/02nwc87		['admit', 'search', 'throw']	3.089559	-6.2429905	3.611929	2	193867		True	1960.0	F	1.6	/m/063k3h	Elizabeth Taylor	28.0	7552000.0	['Drama', 'Romantic drama', 'Melodrama']	BUtterfield 8	['/m/0h5nd9v', '/m/0n11xdv', '/m/0h88570', '/m/07ym4gk', '/m/0h1t086', '/m/0h29ykk']	1
Jack Byrnes	/m/087gyp_		['watch', 'give', 'raise']	2.5561345	4.965536	9.321967	2	962010		True	2004.0	M	1.77	/m/0xnvg	Robert De Niro	61.0	516642939.0	['Comedy', 'Romance Film', 'Screwball comedy']	Meet the Fockers		0
Latika	/m/05gj726		['fail', 'ask', 'learn']	-7.197137	-33.31285	-6.3245797	7	15233369		True	2008.0	F	1.68		Freida Pinto	23.0	377910544.0	['Drama', 'Romance Film', 'Thriller']	Slumdog Millionaire		0
Latika	/m/05gj726		['fail', 'ask', 'learn']	-7.197137	-33.31285	-6.3245797	7	15233369		True	2008.0	F			Rubina Ali	9.0	377910544.0	['Drama', 'Romance Film', 'Thriller']	Slumdog Millionaire		0
Latika	/m/05gj726		['fail', 'ask', 'learn']	-7.197137	-33.31285	-6.3245797	7	15233369		True	2008.0	F			Tanvi Ganesh Lonkar	13.0	377910544.0	['Drama', 'Romance Film', 'Thriller']	Slumdog Millionaire		0
Javed	/m/05h1dtm		['kill', 'fear', 'lord']	-13.170066	14.8122225	23.57533	27	15233369		True	2008.0	M	1.78		Mahesh Manjrekar	50.0	377910544.0	['Drama', 'Romance Film', 'Thriller']	Slumdog Millionaire		0
Lisa Taylor	/m/0gcvmtq	['boss']	['ask', 'explain', 'kill']	-4.9548736	7.9850426	42.817265	22	5098517		True	2003.0	F	1.65		Tara Reid	27.0	18191005.0	['Comedy', 'Romance Film', 'Romantic comedy']	My Boss's Daughter	['/m/0hhwwzc', '/m/04ds18q', '/m/0j9s06t', '/m/0gz71r4', '/m/0h2vzwg', '/m/0h61jjk', '/m/0h5cz3l', '/m/080mwk']	1
Julie	/m/0h5nlqg		['remain', 'follow', 'discover']	-24.47271	25.905266	-20.571913	9	6594677		True	1996.0	F	1.7		Anne Archer	48.0		['Comedy', 'Romance Film', 'Indie']	Mojave Moon		0
Steph	/m/05yvj4b		['forgive', 'work', 'encourage']	24.702272	-20.24637	25.250298	0	27375211		True	2010.0	F	1.68	/m/0222qb	Michelle Borth	31.0		['Drama', 'Comedy', 'Romance Film']	TiMER		0
Miro	/m/0c1jw25		['live', 'spot', 'allow']	-0.18159448	-43.59916	-6.131436	21	11777954		True	2006.0	M		/m/0d7wh	Rafi Gavron	17.0	8974829.0	['Drama', 'Romance Film', 'Thriller']	Breaking and Entering		0
Liv	/m/05v515j		['live', 'american', 'start']	-1.0464107	-50.569565	-6.6462617	21	11777954		True	2006.0	F	1.68	/m/07hwkr	Robin Wright	40.0	8974829.0	['Drama', 'Romance Film', 'Thriller']	Breaking and Entering	['/m/0gxnprg', '/m/0gx8zt4', '/m/0gxr9lc', '/m/08q2lt', '/m/0h5jrkl']	1
Cristina	/m/0cj4gcs		['disclose', 'say', 'agree']	11.730068	7.165128	-1.426716	2	10780993		True	2008.0	F	1.63	/m/013b6_	Scarlett Johansson	23.0	96408652.0	['Drama', 'Romance Film', 'Romantic drama']	Vicky Cristina Barcelona		0
Melanie Parker	/m/0cf0tk2	['architect', 'drummer']	['file', 'insist', 'work']	19.734852	-26.997133	1.8217158	31	2423462		True	1996.0	F	1.71	/m/065b6q	Michelle Pfeiffer	38.0	97529550.0	['Comedy', 'Romance Film']	One Fine Day	['/m/0h14kjc']	1
Melanie Parker	/m/0cf0tk2	['architect', 'drummer']	['file', 'insist', 'work']	19.734852	-26.997133	1.8217158	31	2423462		True	1996.0	F	1.71	/m/065b6q	Michelle Pfeiffer	38.0	97529550.0	['Comedy', 'Romance Film']	One Fine Day		0
George Reeves	/m/04ds18q	['actor']	['get', 'say', 'reveal']	-13.631458	-31.526415	15.338582	37	4066047		True	2006.0	M	1.89	/m/07bch9	Ben Affleck	34.0		['Drama', 'Romance Film', 'Thriller']	Hollywoodland	['/m/05n7f0_', '/m/0c03y_f', '/m/0h60kgk', '/m/0gy988s', '/m/04dwxnt', '/m/04fgxjr', '/m/0h4zkly', '/m/040szml']	1
Marley Corbett	/m/0gxbgv1		['make', 'think', 'appear']	-12.230608	-38.665894	8.188919	38	27995292		True	2011.0	F	1.68	/m/0g5y6	Kate Hudson	31.0	1296937.0	['Drama', 'Comedy', 'Romance Film']	A Little Bit of Heaven	['/m/0gl430f']	1
Raj Mathur	/m/0gxnqnj	['owner']	['struggle', 'ask', 'lose']	15.918924	35.199863	-14.911296	10	1353671		True	2003.0	M	1.73	/m/09743	Shahrukh Khan	37.0		['Drama', 'Romance Film', 'World cinema']	Chalte Chalte		0
Lance	/m/0h5h7jf		['migrate', 'meet', 'become']	-8.370944	1.0834534	0.22624762	2	13269855		True	2006.0	M	1.8	/m/03295l	Sam Milby	23.0		['Drama', 'Romance Film', 'World cinema']	Close to You		0
Ingrid Jonker	/m/0gfnhkq		['keep', 'give', 'marry']	30.859922	-4.3712726	-13.472899	17	31527015		True	2011.0	F		/m/05l3g_	Carice van Houten			['Drama', 'Romance Film', 'World cinema']	Black Butterflies		0
Anna	/m/0hp878t		['disorient', 'dazed', 'young']	22.665382	-20.004108	24.108114	0	434542		True	1967.0	F			Jacqueline Sassard	26.0		['Drama', 'Romance Film', 'Crime Fiction']	Accident		0
Kazuo Miyamoto	/m/0br4386		['innocent', 'accuse', 'try']	18.335058	8.194053	-0.23069629	2	1851703		True	1999.0	M			Rick Yune	28.0	23049593.0	['Drama', 'Romance Film', 'Thriller']	Snow Falling on Cedars		0
Etta Heine	/m/0br46nc		['bitter', 'sell', 'blame']	14.946388	-1.8005017	6.2318916	2	1851703		True	1999.0	F			Celia Weston	47.0	23049593.0	['Drama', 'Romance Film', 'Thriller']	Snow Falling on Cedars		0
Cassandra	/m/045rkw1		['bid', 'attempt', 'reveal']	4.7661123	27.792	2.2367246	19	957322		True	2002.0	F	1.65	/m/032j30	Kelly Hu	34.0		['Romance Film', 'Action', 'Thriller']	The Scorpion King		0
Arpid	/m/045rkyq		['thief', 'help', 'reunite']	-9.36292	-38.6314	-12.485372	7	957322		True	2002.0	M	1.753		Grant Heslov	36.0		['Romance Film', 'Action', 'Thriller']	The Scorpion King		0
Thorak	/m/045rkwz		['manage', 'kill', 'stab']	-22.274456	7.175159	3.4434114	35	957322		True	2002.0	M	1.97	/m/01qhm_	Ralf Moeller	43.0		['Romance Film', 'Action', 'Thriller']	The Scorpion King		0
Paulie	/m/0c1dj3k	['writer']	['make', 'cousin', 'envious']	7.167074	-12.283292	35.314724	24	5906390		True	2006.0	M	1.85	/m/033tf_	Edward Burns	38.0		['Comedy', 'Romance Film', 'Indie']	The Groomsmen		0
Annamalai	/m/0gxvcjh		['earn', 'hold', 'give']	-19.550592	22.062122	-19.7163	9	10628994		True	1992.0	M	1.75	/m/0cqgdq	Rajnikanth	41.0	4000000.0	['Drama', 'Romance Film', 'Action']	Annamalai		0
Ashok	/m/0h80qnd		['buy', 'fall', 'son']	-13.843426	23.369307	18.671806	27	10628994		True	1992.0	M			Sarath Babu	40.0	4000000.0	['Drama', 'Romance Film', 'Action']	Annamalai		0
Marge Nelson	/m/0h2y8zx		['share', 'mean', 'manage']	7.7197566	24.89127	-0.0062645804	19	2161511		True	1992.0	F	1.702		Teri Garr	44.0	2034470.0	['Comedy', 'Adventure', 'Family Film']	Mom and Dad Save The World	['/m/0g_tkr_', '/m/0cj5p11']	1
Sean Mercer	/m/0gyfspl		['lead', 'crush', 'men']	-42.0827	6.885065	6.6769805	28	1955767		True	1962.0	M	1.93	/m/063k3h	John Wayne	55.0		['Drama', 'Comedy', 'Romance Film']	Hatari!		0
Sameer Behl	/m/0h75gxl	['teacher']	['lose', 'convince', 'call']	27.97973	-30.99093	-5.1873207	11	24460261		True	2010.0	M	1.7	/m/0dryh9k	Shahid Kapoor	28.0		['Drama', 'Comedy', 'Romance Film']	Chance Pe Dance		0
Carla Purty	/m/0gxq_sr	['student']	['ask', 'show', 'stop']	-1.8353603	42.85617	-7.003153	20	5215066		True	1996.0	F	1.52	/m/0x67	Jada Pinkett Smith	24.0	273961019.0	['Comedy', 'Romance Film', 'Science Fiction']	The Nutty Professor	['/m/0gfqtlb', '/m/0dl8t4l', '/m/0gxbh4l', '/m/0bqsnhw', '/m/0h29ykk', '/m/0h2d4g9', '/m/0gxbgt3']	1
Dorothy Boyd	/m/047y05y		['tell', 'help', 'keep']	39.9502	-1.74369	-8.800077	17	142435		True	1996.0	F	1.63	/m/06rd7	Renée Zellweger	27.0	273552592.0	['Drama', 'Comedy', 'Romance Film']	Jerry Maguire	['/m/0h36v4q', '/m/0h5cz3l', '/m/0c0m2k7']	1
Achilles	/m/0j1h5h0		['help', 'fight', 'search']	-35.885326	7.891171	8.634783	28	323715		True	2004.0	M	1.8		Brad Pitt	40.0	497409852.0	['Romance Film', 'Action', 'Documentary']	Troy		0
Priam	/m/060lb	['King']	['trust', 'tell', 'kill']	-5.486958	-0.7212945	-45.41003	5	323715		True	2004.0	M	1.91	/m/02g7sp	Peter O'Toole	71.0	497409852.0	['Romance Film', 'Action', 'Documentary']	Troy		0
Waldo Lydecker	/m/0528dl3	['columnist']	['gain', 'accuse', 'attempt']	15.089683	-2.0213573	37.26661	34	74871		True	1944.0	M			Clifton Webb			['Drama', 'Romance Film', 'Black-and-white']	Laura		0
Elizabeth Halsey	/m/0glzmsg		['attempt', 'steal', 'seduce']	-2.5916812	2.9526353	-8.823762	2	28174450		True	2011.0	F	1.75	/m/042gtr	Cameron Diaz	38.0	216197492.0	['Drama', 'Comedy', 'Romance Film']	Bad Teacher	['/m/0gy5t4x', '/m/0h14kjc', '/m/02ws4tv', '/m/0glzmqc', '/m/0h2tjc9', '/m/0gyl2fk', '/m/0h25mvh', '/m/0gy6lnt', '/m/052vktv', '/m/0j2gxzc']	1
Scott Delacorte	/m/0glzmsp	['teacher']	['ask', 'agree', 'admit']	34.73024	-29.499475	-4.441731	11	28174450		True	2011.0	M	1.85	/m/09vc4s	Justin Timberlake	30.0	216197492.0	['Drama', 'Comedy', 'Romance Film']	Bad Teacher	['/m/05pxlv0', '/m/0gxt852', '/m/0gy988s', '/m/04ds294']	1
Amy Squirrel	/m/0glzmqc	['teacher']	['get', 'call', 'classroom']	36.00645	-30.042135	-5.268362	11	28174450		True	2011.0	F	1.73	/m/02w7gg	Lucy Punch	33.0	216197492.0	['Drama', 'Comedy', 'Romance Film']	Bad Teacher	['/m/0glzmsg', '/m/0kds635']	1
Marcus	/m/0gdryr_		['present', 'kill', 'come']	4.6056995	4.145036	0.55172426	2	4205606		True	2002.0	M	1.89	/m/02w7gg	Nicholas Hoult	12.0	130549455.0	['Drama', 'Comedy', 'Romance Film']	About a Boy		0
Rachel	/m/0gdrz3n		['present', 'believe', 'breakup']	15.779955	-22.147623	3.0047157	31	4205606		True	2002.0	F	1.7	/m/013b6_	Rachel Weisz	32.0	130549455.0	['Drama', 'Comedy', 'Romance Film']	About a Boy		0
Suzie	/m/0gdrz3f		['take', 'meet', 'pursuit']	21.021103	-16.607927	27.22183	0	4205606		True	2002.0	F	1.715	/m/03bkbh	Victoria Smurfit	28.0	130549455.0	['Drama', 'Comedy', 'Romance Film']	About a Boy		0
Pierre Bezukhov	/m/0fn7mf		['try', 'assassinate', 'watch']	-14.407797	-36.027996	-11.085468	7	2792417		True	1968.0	M			Sergei Bondarchuk	47.0		['Drama', 'Romance Film', 'War film']	War and Peace		0
Wally Mars	/m/09r6xgw		['propose', 'reveal', 'form']	-12.163887	-41.90163	3.068361	38	21550540		True	2010.0	M	1.8		Jason Bateman	41.0	49830607.0	['Drama', 'Comedy', 'Romance Film']	The Switch	['/m/0h185dc', '/m/0h185dc']	1
Kassie Larson	/m/075jplf		['reveal', 'accept', 'show']	-2.235134	-8.841007	-3.672034	2	21550540		True	2010.0	F	1.68	/m/0xnvg	Jennifer Aniston	41.0	49830607.0	['Drama', 'Comedy', 'Romance Film']	The Switch		0
Ajoy	/m/0h8r7gy		['slap', 'injure', 'fight']	13.414451	29.648966	19.048471	12	19271338		True	2008.0	M		/m/0bpjh3	Prasenjit Chatterjee	45.0		['Drama', 'Romance Film', 'Action']	Takkar		0
Benjamin	/m/0h2zfz4	['songwriter']	['borrow', 'go', 'break']	-16.708878	-17.720474	-28.952063	14	13861985		True	2007.0	M	1.83	/m/0x67	Morris Chestnut	38.0	5812781.0	['Drama', 'Comedy', 'Romance Film']	The Perfect Holiday	['/m/02nwl_c', '/m/0h36kvy']	1
Ben Floss	/m/0g9n7_9		['call', 'convince', 'frustrate']	3.8070054	-3.2616432	12.90428	2	1882956		True	2002.0	M	1.66	/m/041rx	Dustin Hoffman	65.0	10011050.0	['Drama', 'Romance Film', 'Crime Fiction']	Moonlight Mile	['/m/0gy8qvc', '/m/0h0yq9x', '/m/02nwl_c']	1
Mike Mulcahey	/m/0g9n7yk	['developer']	['agree', 'cause', 'call']	34.412945	13.396774	8.718122	26	1882956		True	2002.0	M	1.85		Dabney Coleman	70.0	10011050.0	['Drama', 'Romance Film', 'Crime Fiction']	Moonlight Mile		0
Bertie Knox	/m/0g9n7yb		['sell', 'confront', 'get']	25.218231	-19.46595	28.894209	0	1882956		True	2002.0	F	1.7	/m/033tf_	Ellen Pompeo	32.0	10011050.0	['Drama', 'Romance Film', 'Crime Fiction']	Moonlight Mile		0
Milly Campbell	/m/0ck93bw	['driver']	['tell', 'head', 'bar']	-18.697742	30.666363	-15.236297	9	10215404		True	2008.0	F	1.651		Kathryn Hahn	34.0	75226021.0	['Drama', 'Romance Film', 'Romantic drama']	Revolutionary Road		0
Chand	/m/0h2v1yb		['fall', 'approach', 'accept']	23.312197	7.101717	-14.02176	23	5996232		True	1970.0	F	1.7	/m/04nrnz	Mumtaz	22.0		['Drama', 'Romance Film', 'World cinema']	Khilona		0
Chand	/m/0hj98gw		['fall', 'approach', 'accept']	23.312233	7.1017227	-14.02209	23	5996232		True	1970.0	F	1.7	/m/04nrnz	Mumtaz	22.0		['Drama', 'Romance Film', 'World cinema']	Khilona		0
Brian Fantana	/m/02nwrv7	['host', 'reporter']	['tell', 'call', 'talk']	33.56442	18.527851	5.8452845	26	709490		True	2004.0	M	1.78	/m/041rx	Paul Rudd	35.0	90574188.0	['Comedy', 'Romance Film', 'Parody']	Anchorman: The Legend of Ron Burgundy	['/m/0h2j9bc', '/m/0h2732b']	1
Brian Fantana	/m/02nwrv7	['host', 'reporter']	['tell', 'call', 'talk']	33.56442	18.527851	5.8452845	26	709490		True	2004.0	M	1.78	/m/041rx	Paul Rudd	35.0	90574188.0	['Comedy', 'Romance Film', 'Parody']	Anchorman: The Legend of Ron Burgundy		0
Rahul Kapoor	/m/0h737ky	['owner']	['fall', 'stop', 'knock']	11.621087	33.3126	-14.411301	10	13407047		True	2005.0	M		/m/0dryh9k	Aryan Vaid	33.0		['Drama', 'Romance Film', 'World cinema']	Chaahat - Ek Nasha	['/m/0h825wp', '/m/0h2_t6x', '/m/0h34b0v', '/m/0h74p8k', '/m/0h9glgw', '/m/0h2v3ft']	1
Jimmy Doyle	/m/0gxsdf1	['owner', 'actress', 'musician', 'singer']	['realize', 'rush', 'keep']	-11.713817	-19.308456	-29.589396	14	1230920		True	1977.0	M	1.77	/m/0xnvg	Robert De Niro	33.0	13800000.0	['Drama', 'Romance Film', 'Musical']	New York, New York	['/m/0jwf7pb', '/m/0gl5744', '/m/04dsqkt', '/m/0jwf7pb', '/m/0h5pgx6', '/m/04fgqpf', '/m/0h2wvf9', '/m/0h1ng9s', '/m/0gxt016', '/m/0hhx38_', '/m/0c6z89']	1
Jimmy Doyle	/m/0gxsdf1	['owner', 'actress', 'musician', 'singer']	['realize', 'rush', 'keep']	-11.713817	-19.308456	-29.589396	14	1230920		True	1977.0	M	1.77	/m/0xnvg	Robert De Niro	33.0	13800000.0	['Drama', 'Romance Film', 'Musical']	New York, New York		0
