Wikipedia ID	Subject	Object	Romance	Subject freebase character ID	Object freebase character ID
6664274	Jalaja	Kailash	False	/m/0h70s63	
6664274	Kailash	Jalaja	False		/m/0h70s63
6664274	Janaki	Thenali	False	/m/0h70k62	
6664274	Thenali	Janaki	False		/m/0h70k62
27653033	Misaki	Ken'ichi	False		
27653033	Ken'ichi	Misaki	False		
9462004	Annie Marsh	Stephen	False	/m/0gy91n1	
6014292	Clay Bidwell	Amanda	False	/m/0c0vw3j	/m/0c0vw2g
14529906	Vasudev Gujral	Yashoda	False	/m/0gx36nk	
14529906	Renuka	Manohar Singh	False		/m/0h6yc9_
14529906	Manohar Singh	Renuka	False	/m/0h6yc9_	
14529906	Yashoda	Rohan Yadav	False		
14529906	Rohan Yadav	Yashoda	False		
3339200	Lucy	Wayne Talbot	False		
3339200	Wayne Talbot	Lucy	False		
8600276	Carol Hammond	Frank	False		
8600276	Frank	Carol Hammond	False		
19392462	Pattabi	Hema	False		
19392462	Hema	Pattabi	False		
1836615	Martin	Karin	False		
1836615	Karin	Martin	False		
35485637	Gayatri	Vasanth	False		
28922481	Rick	Marisa	False		/m/0dg9nc2
28922481	Marisa	Rick	False	/m/0dg9nc2	
10241319	Noel	Cynthia	False		
10241319	Cynthia	Noel	False		
5764903	Zachariah	Mary	False		
5764903	Mary	Zachariah	False		
5764903	John the Baptist	Zachariah	False		
5764903	Elizabeth	Zachariah	False	/m/0h5jlm8	
9594023	Maggie	Pink Gresham	False		
9594023	Pink Gresham	Maggie	False		
26792591	James Fraser	Eliza Fraser	False		
854942	Bob Wolverton	Mimi Wolverton	False	/m/0gyk2jg	/m/0gy71z4
7169030	Ted	Kitty Flanders	False		/m/0h37p3k
7169030	Kitty Flanders	Ted	False	/m/0h37p3k	
35808039	Rafael	Teresa	False		
113442	Trudy Cooper	Gordo Cooper	False	/m/0hf1v8t	
113442	Gordo Cooper	Trudy Cooper	False		/m/0hf1v8t
113442	Chuck Yeager	Glennis Yeager	False	/m/0h4pqw1	/m/0h4qydj
113442	Glennis Yeager	Chuck Yeager	False	/m/0h4qydj	/m/0h4pqw1
113442	John Glenn	Annie Glenn	False	/m/0h4ppzd	/m/0hf1vbk
113442	Annie Glenn	John Glenn	False	/m/0hf1vbk	/m/0h4ppzd
4440305	Connor MacLeod	Brenda Wyatt MacLeod	False	/m/076v2b	
37478048	Asha	Anand Verma	False		
37478048	Anand Verma	Asha	False		
1987419	Revathi	Ravunni Menon	False	/m/0h6ylk4	
1987419	Ravunni Menon	Revathi	False		/m/0h6ylk4
80538	Robert	Virginia Stuart Cunningham	False		/m/02nwqn5
80538	Virginia Stuart Cunningham	Robert	False	/m/02nwqn5	
6504302	Sarah	Jannik	False	/m/0c97kk7	/m/0c97kkj
6504302	Jannik	Sarah	False	/m/0c97kkj	/m/0c97kk7
11517830	Rick Bonner	Jo	False		
11517830	Jo	Rick Bonner	False		
11517830	Blair	Tad Warner	False		
11517830	Tad Warner	Blair	False		
31409517	John Ryan	Claudia	False		
3601408	Margo	Jeff Cameron	False		/m/0h2hdhv
3601408	Jeff Cameron	Julie	False	/m/0h2hdhv	
3601408	Julie	Jeff Cameron	False		/m/0h2hdhv
14645904	Vicki	Fred Moore	False		/m/0h32xld
14645904	Fred Moore	Vicki	False	/m/0h32xld	
2560398	Marja	Eriksson	False		
2560398	Eriksson	Marja	False		
242104	Gordon Urquhart	Stella	False		
34004383	Emma Nash	David Nash	False	/m/0h8082q	/m/0h80844
20053344	Söfren	Margarete Pedersdotter	False	/m/0n4trww	/m/0n4trvx
32880567	Jack Warren	Mrs Renshay	False		
32880567	Mrs Renshay	Jack Warren	False		
30578992	Julie Kestral	Ned Cruz	False	/m/0gkkf4d	/m/0gkkf2z
30578992	Ned Cruz	Julie Kestral	False	/m/0gkkf2z	/m/0gkkf4d
30578992	Simon Kestral	Julie Kestral	False	/m/0gkkf5m	/m/0gkkf4d
16435377	Bindiya B. Pardesi	Billu Vilas Pardesi	False	/m/0hhh0rs	/m/0h80lss
16435377	Billu Vilas Pardesi	Bindiya B. Pardesi	False	/m/0h80lss	/m/0hhh0rs
585172	Irene	Burke	False	/m/0d9f3r7	/m/0d9f3t8
585172	Burke	Irene	False	/m/0d9f3t8	/m/0d9f3r7
17360238	Parag	Karishma	False		
17360238	Kareena	Jayesh Thakur	False		/m/0h77d4_
17360238	Karishma	Parikshit 'Pari	False		/m/0h775h2
17360238	Jayesh Thakur	Karishma	False	/m/0h77d4_	
17360238	Parag	Kareena	False		
17360238	Jayesh Thakur	Kareena	False	/m/0h77d4_	
17360238	Jayesh Thakur	Parikshit 'Pari	False	/m/0h77d4_	/m/0h775h2
17360238	Ballu Singh	Sweety Kaur	False	/m/0h5lm1h	/m/0h77dbp
1485644	Terry Scott	David Campbell	False		/m/0cf0vv7
10746939	Ellen	Henry Tawes	False		
10746939	Henry Tawes	Ellen	False		
3669763	Bobby Woodkin	Dana McThomas	False		
3669763	Dana McThomas	Bobby Woodkin	False		
18392617	Max Dire	Liza	False		
18392617	Jim Sheldon	Liza	False		
18392617	Liza	Jim Sheldon	False		
8029508	Jimmy Takata	Mary	False		
21331491	Raymunda	Don Gastón	False		
21331491	Lucerito	Don Gastón	False		
6612094	Meades	Hannah	False		
24553685	Sunil Gupta	Mrs. Aarti Gupta	False		/m/0dbxj_v
17410037	Jose Mojica Marins	Lucia	False		
17410037	Lucia	Jose Mojica Marins	False		
17410037	Alvaro	Lucia	False		
18901478	Sam Reide	Elizabeth	False		
18901478	Elizabeth	Sam Reide	False		
7517533	Eleanor Critchit	Arthur Critchit	False	/m/0h6fl60	/m/0h6fl4_
7517533	Arthur Critchit	Eleanor Critchit	False	/m/0h6fl4_	/m/0h6fl60
27381786	Isaac	Blasco	False	/m/0h69yb9	/m/0h69yc5
27381786	Blasco	Isaac	False	/m/0h69yc5	/m/0h69yb9
35082998	Shenbagam	Vivek	False		
35082998	Meena	Viswanathan	False		
35082998	Vivek	Shenbagam	False		
35082998	Viswanathan	Ramamoorthy	False		
35082998	Viswanathan	Meena	False		
35082998	Ramamoorthy	Shenbagam	False		
35082998	Shenbagam	Ramamoorthy	False		
11437048	Dean Miller	Anna	False		
11437048	Anna	Dean Miller	False		
18849366	Queen Manohari	Marthandan	False		
18849366	Marthandan	Queen Manohari	False		
6795138	Vasanth	Devayani	False	/m/0gz5cgz	
6795138	Devayani	Vasanth	False		/m/0gz5cgz
3612689	Alexis Pederas	Julian March	False		
3612689	Julian March	Alexis Pederas	False		
10419077	Kedarnath Bhargav	Laxmi	False		
33096336	Pat	Linda	False	/m/0h16ryj	/m/0h16yg6
24603977	Amina	Avaran	False		
24603977	Kadeeja	Amina	False		
24603977	Avaran	Kadeeja	False		
24603977	Avaran	Amina	False		
24603977	Mohammed Kakka	Amina	False		
24603977	Kadeeja	Avaran	False		
4738951	Linnet Ridgeway	Simon Doyle	False		
4738951	Linnet Doyle	Simon Doyle	False		
4738951	Simon Doyle	Linnet Doyle	False		
6394953	Jean Driscoll	Ellis Brawley	False	/m/0h35hsp	
6394953	Ellis Brawley	Jean Driscoll	False		/m/0h35hsp
32943712	Jessie Grey	Harold Hawk	False		
32943712	Leonard Lincoln	Jessie Grey	False		
32943712	Harold Hawk	Leonard Lincoln	False		
32943712	Harold Hawk	Jessie Grey	False		
32943712	Jessie Grey	Leonard Lincoln	False		
19509747	Robert	Francesca Anderson	False		
19509747	Francesca Anderson	Robert	False		
6028806	Phyllis	Bruce Fleckstein	False		
6028806	Bruce Fleckstein	Phyllis	False		
6028806	Bob	Judith Singer	False		
6028806	Judith Singer	Bob	False		
33724091	Don Hollander	Evelyn	False		
33724091	Evelyn	Don Hollander	False		
21531637	Sven Holm	Ingeborg	False		
21531637	Ingeborg	Sven Holm	False		
29940517	Mark	Patty Addison	False		
29940517	Patty Addison	Mark	False		
16811312	Lilianna	Marianna	False		
24341999	Joyce	Bobby Dagen	False	/m/0dfy04q	/m/0dfy04h
24341999	Bobby Dagen	Joyce	False	/m/0dfy04h	/m/0dfy04q
5145148	Kelly	Roger Cobb	False		
5145148	Roger Cobb	Kelly	False		
19476185	Marek Toleslawski	Elenka	False		/m/0c3j9n9
19476185	Elenka	Marek Toleslawski	False	/m/0c3j9n9	
19476185	Sir Robert Cargrave	Baroness Maude Sardonicus	False	/m/0c3j9m_	/m/0c3j9nt
19476185	Baron Sardonicus	Baroness Maude Sardonicus	False	/m/0c3j9pw	/m/0c3j9nt
31700012	Patrick Wilson	Beth Slade	False		/m/0h34jrj
31700012	Beth Slade	Patrick Wilson	False	/m/0h34jrj	
12145390	Nora	Chuck Baldwin	False		
12145390	Chuck Baldwin	Nora	False		
3781791	Nelle	Guido Marchettis	False		
3781791	Guido Marchettis	Nelle	False		
35025516	Anna - Lisa	Antti Ihalaynen	False		
35025516	Antti Ihalaynen	Anna - Lisa	False		
3715696	Olivia Spencer	Clay Spencer	False	/m/0h2k564	
3715696	Clay Spencer	Olivia Spencer	False		/m/0h2k564
24624474	King Heath	Helsa	False		
24624474	Mariana	Helsa	False		
24624474	Helsa	King Heath	False		
24624474	Laird	Mariana	False		
24624474	King Heath	Mariana	False		
24624474	Mariana	King Heath	False		
24624474	Laird	Helsa	False		
24624474	Helsa	Laird	False		
24624474	Laird	King Heath	False		
24624474	Mariana	Laird	False		
24624474	Helsa	Mariana	False		
24624474	King Heath	Laird	False		
26466092	Argalon	Maliva	False		
34599243	Erica	Bill Borgens	False		
34599243	Bill Borgens	Erica	False		
31307575	Megha R. Kadam	Inspector Rakesh Kadam	False	/m/0h3bld8	/m/0h73sjg
31307575	Inspector Rakesh Kadam	Megha R. Kadam	False	/m/0h73sjg	/m/0h3bld8
2609169	Jacques Clouseau	Simone Clouseau	False		/m/0h5p0rc
2609169	Simone Clouseau	Jacques Clouseau	False	/m/0h5p0rc	
10702360	Thakur Harcharan Singh	Rajni	False		
10702360	Rajni	Thakur Harcharan Singh	False		
8231128	Shibnath Mukherjee	Hemangini	False	/m/0h8k3x4	/m/0h7b7f8
5904965	Britt	Nicholas Dorset	False		
5904965	Nicholas Dorset	Britt	False		
2361036	Countess Marie Walewska	Count Walewski	False	/m/0h2ppfn	
7214505	Jane Peters	George	False		
34694046	Chandu	Will Kishan	False		
2276238	Steven	Claire	False		
2276238	Claire	Steven	False		
31969330	Sindhutai Sapkal	Chindi	False		
31969330	Chindi	Sindhutai Sapkal	False		
24751996	Geetha	Gowri	False		/m/0h74_x7
24751996	Gowri	Geetha	False	/m/0h74_x7	
1280968	Penny	Andrew	False	/m/05srcbk	
1280968	Andrew	Penny	False		/m/05srcbk
1280968	Paul Prior	Iris	False	/m/0h2kf26	
11091446	Ben Letts	Tess ' dad	False		
11091446	Tess ' dad	Dan Jordan	False		
12429718	Cletus	Opal	False		
234537	Viviana	John Preston	False		/m/0d1394
234537	John Preston	Viviana	False	/m/0d1394	
4594354	Charlie Carbone	Jessie	False		
4594354	Jessie	Charlie Carbone	False		
5148493	Maj. Weldon Penderton	Leonora Penderton	False	/m/0cf32tz	/m/0cf32sy
5148493	Lt. Col. Morris Langdon	Alison Langdon	False	/m/0cf32rg	/m/0cf32tn
5148493	Leonora Penderton	Maj. Weldon Penderton	False	/m/0cf32sy	/m/0cf32tz
5148493	Alison Langdon	Lt. Col. Morris Langdon	False	/m/0cf32tn	/m/0cf32rg
14481268	Lydia Nunn	Albert	False	/m/0h4zz_5	
14481268	Peedi Rutledge	Norman Rutledge	False		
14481268	Norman Rutledge	Peedi Rutledge	False		
14481268	Jessie Lodge	Albert	False	/m/0h3b2nr	
14481268	Albert	Jessie Lodge	False		/m/0h3b2nr
35014287	Advocate Swati A. Dandavate	Public Prosecutor Aditya Vishnu Dandavate	False	/m/0h6n1ch	/m/0h7s3sq
35014287	Public Prosecutor Aditya Vishnu Dandavate	Advocate Swati A. Dandavate	False	/m/0h7s3sq	/m/0h6n1ch
12010187	Martha	Sigmund Freud	False		/m/07sgpx_
12010187	Sigmund Freud	Martha	False	/m/07sgpx_	
1250208	Patricia	Michael Cromwell	False		/m/05nl888
1250208	Charlotte	Patricia	False		
1250208	Michael Cromwell	Patricia	False	/m/05nl888	
1250208	Charlotte	Michael Cromwell	False		/m/05nl888
1250208	Michael Cromwell	Charlotte	False	/m/05nl888	
1250208	Patricia	Charlotte	False		
2925273	Alan Feinstone	Brooke	False		
2925273	Brooke	Alan Feinstone	False		
2763171	Jack	Norma	False		
17674906	Esther	Menachem	False		
17674906	Menachem	Esther	False		
17674906	Avraham	Esther	False		
1981903	Ida	Mario	False		
1981903	Mario	Ida	False		
4989559	Bertha Jo	Bubba	False		
4989559	Bubba	Bertha Jo	False		
32467005	King Nimrod	Amaslei	False		
32467005	Terakh	Amaslei	False		
9110934	Celia	Victor Clooney	False		
5831289	Phil	George	False		
186856	Robert Thorn	Katherine Thorn	False	/m/05h9v7w	/m/05h9v7n
22845523	Andre	Louise	False		
22845523	Louise	Andre	False		
23737134	Gus	Clara Forsythe Allen	False		/m/0283__w
23737134	Clara Forsythe Allen	Gus	False	/m/0283__w	
4292032	Hermann	Marianne Thälmann	False		
4292032	Marianne Thälmann	Hermann	False		
68092	Hollis Mulwray	Evelyn Cross Mulwray	False	/m/0hgs846	/m/02nwcjk
68092	Evelyn Cross Mulwray	Hollis Mulwray	False	/m/02nwcjk	/m/0hgs846
31844088	Murali	Jaanu	False		
31844088	Sammohanam	Jaanu	False		
12156677	Amphitryon	Alkmene	False		
12662789	Gianni	Clara Manni	False		
12662789	Clara Manni	Gianni	False		
6142808	Dr. Sullivan	Daisuke	False	/m/0h6fd8l	/m/0h6fdb1
6142808	Daisuke	Dr. Sullivan	False	/m/0h6fdb1	/m/0h6fd8l
12485800	I.I. Perlestein	Meredith	False		
12485800	Sid Trample	Tess	False	/m/0h2xcp9	
12485800	Tess	Sid Trample	False		/m/0h2xcp9
12485800	Meredith	I.I. Perlestein	False		
33125317	Lotte	Beier	False		
33125317	Beier	Lotte	False		
236122	Aggie Conrad	Dr. Louis Sachs	False	/m/0gyxj31	/m/0gz6dcq
236122	Nathan R. Conrad	Aggie Conrad	False	/m/0gy8y4k	/m/0gyxj31
236122	Dr. Louis Sachs	Aggie Conrad	False	/m/0gz6dcq	/m/0gyxj31
236122	Nathan R. Conrad	Jessie Conrad	False	/m/0gy8y4k	/m/0gz6dfy
236122	Patrick Koster	Aggie Conrad	False	/m/0gwslx0	/m/0gyxj31
9796711	Heinrich Harrer	Peter Aufschnaiter	False	/m/0bnp5t6	/m/0bnp5sz
9796711	Peter Aufschnaiter	Heinrich Harrer	False	/m/0bnp5sz	/m/0bnp5t6
9796711	Heinrich Harrer	Ingrid Harrer	False	/m/0bnp5t6	/m/0bnp5sm
8432450	Stephanie	David Drayton	False		/m/0h2kq08
8432450	David Drayton	Stephanie	False	/m/0h2kq08	
5124993	Ellen	Bruce	False		
33550225	Devayani	Thiru	False		
9951119	Alf Winters	Melissa	False	/m/0h2mkvs	
9951119	Melissa	Alf Winters	False		/m/0h2mkvs
31304530	Elisabeth von Salmenau	Balthasar von Ross	False		
31304530	Balthasar von Ross	Elisabeth von Salmenau	False		
68125	Ras	Martha	False		
18019926	John Rollins	Miranda	False	/m/0h27mxg	
4941269	Gary McCormack	Michelle Gomez	False		
16231566	Flavia	Michael	False		
16231566	Michael	Flavia	False		
80499	Ora	Fodderwing	False		
80499	Fodderwing	Ora	False		
27160663	Jose	Hema	False		
10668224	Claire	Vincent Price	False		
10668224	Vincent Price	Claire	False		
2641298	Carol McCoy	Carol McCoy	False	/m/0hh4ftc	/m/0hh4ftc
2641298	Rudy Travis	Fran Carvey	False	/m/0jw1vcs	/m/0gz2dnm
2641298	Carol	Carter	False		
2641298	Carter	Carol McCoy	False		/m/0hh4ftc
2641298	Carter	Fran Carvey	False		/m/0gz2dnm
2641298	Fran Carvey	Carter	False	/m/0gz2dnm	
2641298	Harold	Fran Carvey	False		/m/0gz2dnm
2641298	Rudy Travis	Carol McCoy	False	/m/0jw1vcs	/m/0hh4ftc
17491852	Joseph Cotten	Laurie	False		
17491852	Laurie	Joseph Cotten	False		
13771225	David Rowe	Margaret	False		
13771225	Margaret	David Rowe	False		
7581816	Komal Rastogi	Raja	False	/m/0h825vv	/m/0gyc_30
7581816	Raja	Komal Rastogi	False	/m/0gyc_30	/m/0h825vv
20351304	Adam Thornton	Kate Thornton	False		
2118149	Raghu	Vaidehi	False	/m/0h836fs	/m/0g_tvww
2118149	Vaidehi	Raghu	False	/m/0g_tvww	/m/0h836fs
19601982	Edward	Emily	False		
19601982	Emily	Edward	False		
19601982	John	Emily	False		
431562	Leslie	Russell Hammond	False	/m/0ghggqk	/m/0ghggpv
34032784	Shanmugamani	Priya - Deivanai	False		
1093364	Alma	Otto Keller	False		
1093364	Otto Keller	Alma	False		
1405697	John Baxter	Laura Baxter	False	/m/0b_tn5w	/m/0b_tn57
5670753	Ogami Ittō	Asami	False		
4300418	Wahid	Shaheen Zakaria	False		/m/0gxq252
4300418	Shaheen Zakaria	Wahid	False	/m/0gxq252	
11369741	James Sanford	Martha Cable	False		
20535383	Steve Winslow	Dr. Clare Winslow	False	/m/0n54bbl	/m/0n54b9q
20535383	Dr. Clare Winslow	Steve Winslow	False	/m/0n54b9q	/m/0n54bbl
15453826	Gar Seberg	Ellen Seberg	False		
19162273	Missie May	Joe	False		
11064746	Martin	Theresa	False		
11064746	Theresa	Martin	False		
6030859	Louette	Thomas	False		
6030859	Thomas	Louette	False		
32552492	Winnie Mandela	Nelson Mandela	False	/m/0j0zwr4	/m/06vz1_2
32552492	Nelson Mandela	Winnie Mandela	False	/m/06vz1_2	/m/0j0zwr4
10638177	Bahadur	Vikram Singh	False		/m/0h73kgt
185783	Ross McElwee	Marilyn	False		
185783	Marilyn	Ross McElwee	False		
32896071	Peggy	Geoffrey Gilden	False		
32896071	Nell	Bill Garvin	False		
32896071	Bill Garvin	Nell	False		
32896071	Geoffrey Gilden	Peggy	False		
22759895	Krishnan	Rukmani	False		
22759895	Rukmani	Krishnan	False		
16792210	Derek Charles	Sharon Charles	False	/m/05n9_2d	/m/05n9_0b
12219523	Deepak Verma/Gopal Mittal	Vimla	False	/m/0h790vq	
15101415	Bharati	Raghu Ramayya	False		
15101415	Raghu Ramayya	Bharati	False		
18975264	Sreedharan Nair	Nalini	False		
18975264	Nalini	Sreedharan Nair	False		
24052626	Lissa Roman	Gregg Lynch	False	/m/0gxtgyc	
26591591	Sharon	Mike Strauber	False		
26591591	Mike Strauber	Sharon	False		
27988012	Zara Rahim	Zara Rahim	False	/m/0h75c4b	/m/0h75c4b
27988012	Rahim	Zara	False	/m/0h57dp4	
10332120	Susan Stevenson	Henry	False	/m/0h29v9q	
11142742	Ashok J. Rao	Shalini R. Shastri	False	/m/0h2wz_t	/m/0h2v1xf
11142742	Ram Shashtri	Savitri	False		
11142742	Shalini R. Shastri	Ashok J. Rao	False	/m/0h2v1xf	/m/0h2wz_t
15766158	Ali Bolourchi	Hanieh	False		
15766158	Hanieh	Ali Bolourchi	False		
15766158	Hanieh	Javid	False		
15766158	Ali Bolourchi	Javid	False		
15766158	Javid	Ali Bolourchi	False		
15766158	Javid	Hanieh	False		
8045017	Swapna Rao	Deepak	False	/m/0h88rgg	
8045017	Deepak	Swapna Rao	False		/m/0h88rgg
3439529	Anne MacKee	Dr. Jack MacKee	False	/m/0hh4h53	/m/05sq94k
3439529	Dr. Jack MacKee	Anne MacKee	False	/m/05sq94k	/m/0hh4h53
34992166	Simon Morris	Wendy	False		
34992166	Wendy	Simon Morris	False		
5441734	Maria	Private Larry McCoy	False		/m/0gyd5dk
5441734	Private Larry McCoy	Maria	False	/m/0gyd5dk	
6429872	Aditi Pandit	Ravi Bapat	False	/m/0dbxpk3	
6429872	Meghna	Ravi Bapat	False	/m/0h7761r	
6429872	Ravi Bapat	Meghna	False		/m/0h7761r
686006	Minnie	Frank W. 'Spig' Wead	False		/m/0gyfvzc
686006	Frank W. 'Spig' Wead	Minnie	False	/m/0gyfvzc	
3815462	William Barton	Marcia	False		
28013587	Lukas Reyes	Sera	False		
33412374	Sam Butler	Ruth	False		
14746837	Moe	Jane	False	/m/0h577m2	
14746837	Jane	Moe	False		/m/0h577m2
2155510	Richard Coberts	Cathy	False	/m/05lxly7	
2155510	Cathy	Richard Coberts	False		/m/05lxly7
3043729	Arthur Eaton	Kay Eaton	False		
3043729	Kay Eaton	Arthur Eaton	False		
28620465	Nanda	Indhu	False		
12135919	Alexandre Beck	Margot Beck	False	/m/0bzwq17	/m/0bzwq0r
12135919	Margot Beck	Alexandre Beck	False	/m/0bzwq0r	/m/0bzwq17
23205990	Graziella Luciano	Don Luciano	False	/m/0h1h_hp	
23205990	Moyra Luciano	Vito Giancamo	False	/m/0gz2dkn	
23205990	Vito Giancamo	Moyra Luciano	False		/m/0gz2dkn
23205990	Don Luciano	Graziella Luciano	False		/m/0h1h_hp
23205990	Moyra Luciano	Fredrico	False	/m/0gz2dkn	
8231713	Ibrahim	Fatima	False		
35681617	Radha	Vikram	False		/m/0hhc39w
35681617	Vikram	Radha	False	/m/0hhc39w	
4913923	Anders	Jacob	False		
4913923	Jacob	Anders	False		
194664	Barney Rubble	Betty Rubble	False	/m/05695w	/m/056bd6
194664	Fred Flintstone	Barney Rubble	False	/m/01mr9t	/m/05695w
194664	Fred Flintstone	Wilma Flintstone	False	/m/01mr9t	/m/053vgk
194664	Fred Flintstone	Betty Rubble	False	/m/01mr9t	/m/056bd6
194664	Wilma Flintstone	Betty Rubble	False	/m/053vgk	/m/056bd6
15591569	Chusov	Nora	False		
15591569	Vitaliy Krechetov	Antonina	False		
15591569	David Gottsman	Nora	False		
15591569	Antonina	Vitaliy Krechetov	False		
18967846	Elinor Knapp	Jimmie Vance	False		
18967846	Jimmie Vance	Elinor Knapp	False		
190416	Baby Doll	Archie Lee Meighan	False	/m/02nwbhz	
190416	Archie Lee Meighan	Baby Doll	False		/m/02nwbhz
6002183	Horton the Elephant	Sally O'Malley	False	/m/04xnbs	/m/0ghv_6v
17415776	Henry Carson	Sairy	False		
17415776	Gill MacBean	Sairy	False		
17415776	Sairy	Henry Carson	False		
7671792	Pig Pen	Blondie	False		
7671792	Dagwood Bumstead	Blondie	False		
14958744	Cantinflas	Leonor	False		
30873849	Ernst Hanfstaengl	Helene Hanfstaengl	False	/m/0h0zj87	/m/0h291jg
1118829	Gil Buckman	Karen Buckman	False	/m/0gyfn1y	/m/0h2kcxn
4901314	Conny	Maarten	False		
4901314	Maarten	Conny	False		
23844677	Rosa Senta	Brandon “	False	/m/0h5h5n1	
12835632	Bill Johnson	Betty	False		
23735483	Priscilla	Richard Antrem	False		
23735483	Richard Antrem	Priscilla	False		
30862978	Vijay Ghai	Minni	False	/m/0h8b2ky	
30862978	Minni	Vijay Ghai	False		/m/0h8b2ky
9034263	Ram Kumar Saxena	Inspector Seema	False		/m/0gyxt01
23893107	Marion Dalton	Eloise Dalton	False		
23893107	Eloise Dalton	Marion Dalton	False		
25336781	Lynn Schaffer	Larry	False		
25336781	Larry	Lynn Schaffer	False		
24759298	Narayani	Velichapadu	False		
30913159	David	Susan Golden	False		/m/0h15z2g
30913159	Susan Golden	David	False	/m/0h15z2g	
10938786	Nisha	Nilesh	False		
1075838	Alistair Hennessey	Steve Zissou	False	/m/0cb1y0d	/m/0cb1x_6
1075838	Steve Zissou	Eleanor Zissou	False	/m/0cb1x_6	/m/0cb1x_j
1075838	Alistair Hennessey	Eleanor Zissou	False	/m/0cb1y0d	/m/0cb1x_j
1075838	Eleanor Zissou	Alistair Hennessey	False	/m/0cb1x_j	/m/0cb1y0d
1075838	Eleanor Zissou	Steve Zissou	False	/m/0cb1x_j	/m/0cb1x_6
25417931	Elena Scheider	Randy Brent	False	/m/0h2l63x	/m/0h2vq2r
25417931	Randy Brent	Elena Scheider	False	/m/0h2vq2r	/m/0h2l63x
1720492	Bernard Berkman	Joan Berkman	False	/m/0bj6668	/m/0bj665c
4069403	Sharon	Randy	False	/m/0h1jbnl	/m/0gyxkgx
4069403	Randy	Sharon	False	/m/0gyxkgx	/m/0h1jbnl
29588452	Rabih	Aida	False	/m/0h_4lb2	
29588452	Aida	Rabih	False		/m/0h_4lb2
646009	Liliana	Javier	False		
646009	Javier	Liliana	False		
20333594	Jessie Larkin	Jonas Trapp	False		
20333594	Jonas Trapp	Jessie Larkin	False		
18153153	Jack Harris	Diana Harris	False	/m/0b_jc0s	/m/0b_jc14
18153153	Diana Harris	Wayne Beering	False	/m/0b_jc14	/m/0b_jc0l
18153153	Wayne Beering	Diana Harris	False	/m/0b_jc0l	/m/0b_jc14
5304218	Selvi	Krishnaveni	False	/m/0h30l_m	/m/0h88qxq
5304218	Krishnaveni	Selvi	False	/m/0h88qxq	/m/0h30l_m
2001394	Kit Preston	Tony	False		
2001394	Roy	Peggy Thompson	False		
2001394	Aunt Bea	Tony	False	/m/0h5dbz3	
7558804	Sweety Khanna	Ballu Mamaji	False	/m/0h6y_x3	
7558804	Archana Khanna	Raj Khanna	False	/m/0hcfwv2	/m/0h76n8b
7558804	Ballu Mamaji	Tina	False		/m/0gy8qqg
7558804	Ballu Mamaji	Sweety Khanna	False		/m/0h6y_x3
7558804	Tina	Ballu Mamaji	False	/m/0gy8qqg	
7558804	Raj Khanna	Archana Khanna	False	/m/0h76n8b	/m/0hcfwv2
33703767	Chiang Mai	Parn	False		
1870643	Roxane	Philip II of Macedon	False		/m/046tc2z
1870643	Olympias	Philip II of Macedon	False	/m/046tc4r	/m/046tc2z
1870643	Philip II of Macedon	Roxane	False	/m/046tc2z	
1870643	Philip II of Macedon	Olympias	False	/m/046tc2z	/m/046tc4r
33757322	Gary Supernova	Kira Supernova	False	/m/0hd1b6r	/m/0hd0ww9
29119625	Geoffrey Lymes	Elma	False		
29119625	Geoffrey Lymes	Anne	False		
29119625	Anne	Geoffrey Lymes	False		
31235673	Taeju	Yoon	False		
9034707	Prathna Thakur	Yash Thakur	False	/m/0gyxt0y	/m/0h87640
9034707	Yash Thakur	Prathna Thakur	False	/m/0h87640	/m/0gyxt0y
26803725	Kundan	Pooja	False	/m/0h2r7zh	
26803725	Pooja	Kundan	False		/m/0h2r7zh
33343765	Sarah Conlon	Giuseppe Conlon	False		
33343765	Giuseppe Conlon	Sarah Conlon	False		
14790860	Domingos Xavier	Maria	False		
25715998	Ryoko Muraki	Tetsuro Muraki	False	/m/0j3tdq8	/m/0j3tdp5
25715998	Tetsuro Muraki	Ryoko Muraki	False	/m/0j3tdp5	/m/0j3tdq8
2852763	Bala	A. Aras	False	/m/0h73l4s	
2852763	A. Aras	Bala	False		/m/0h73l4s
34016021	Pichamuthu	Thillainathan	False		
34016021	Thillainathan	Pichamuthu	False		
4179770	Xavier Quinn	Lola	False	/m/0gxszgb	
4179770	Hadley Elgin	Thomas Elgin	False	/m/0h1jcgk	
14344144	Marie Cizková	Josef Cízek	False	/m/0gz6rdy	/m/0gz6rfp
14344144	Josef Cízek	Marie Cizková	False	/m/0gz6rfp	/m/0gz6rdy
14344144	Horst Prohaska	Marie Cizková	False	/m/0gz6rf5	/m/0gz6rdy
28873034	Captain Randolph Courtney	Paul	False	/m/0h5468d	
28722138	Howard Hansen	Peggy Hansen	False		/m/0h5k08v
903776	Zahra Abi Zikri	Dick Cheney	False	/m/0dggdzv	
903776	Dick Cheney	Zahra Abi Zikri	False		/m/0dggdzv
5516533	Hagen Durward	Carla	False		
5516533	Carla	Hagen Durward	False		
2056353	Inger	Mikkel	False		
2056353	Mikkel	Inger	False		
841551	Herb Kline	Nora	False		
841551	Nora	Herb Kline	False		
585824	Rudy Butler	Fran Clinton	False	/m/0hh4fsh	/m/0h2qnqd
585824	Carol McCoy	Jack Benyon	False	/m/0hh4ftc	
