	movie_id	character	agent_verbs	patient_verbs	attributes	title	religion	age	death	children
16174	34691566	Simran	['studying', 'happy']	['get']	['eyes']					
16175	34691566	Harman	['starts', 'returns']		['story', 'dreams', 'life', 'struggle']					
16176	34691566	Preet			['feelings', 'daughter']					
16177	34691566	Valentine			['Day']					
16178	34691566	Gurvinder			['help']	hotelier				
16179	9143511	Ramana	['hands', 'plays']							
16180	19849373	Annie Burroughs	['discourages', 'leaves', 'feels', 'start', 'gives', 'settles', 'brings', 'wanted', 'admits', 'serves', 'witnessed']	['become', 'prevent', 'reconciled', 'pushed']		painter				
16181	19849373	David Mitchell	['assures', 'takes', 'end', 'fails', 'advices', 'glad', 'start', 'tries']	['save', 'prevent']	['clinic', 'girlfriend']	doctor		31 - year - old		
16182	19849373	David Mitchell	['assures', 'takes', 'end', 'fails', 'advices', 'glad', 'start', 'tries']	['save', 'prevent']	['clinic', 'girlfriend']	nurse		31 - year - old		
16183	19849373	Tom	['get', 'throwing']		['father']					
16184	19849373	Marsha	['relationship', 'spending', 'visits']	['turn', 'advices', 'told']	['sister', 'opening']					
16185	19849373	Billy			['patient']					
16186	468311	Sarah Sullivan	['agree', 'enter', 'gets', 'invites', 'pregnant', 'nervous']	['have', 'causing']	['fetus']					
16187	468311	Johnny	['finds', 'working', 'nervous', 'agree', 'enter', 'able']	['blame', 'overcome']	['reticence']	actor				
16188	468311	Christy	['believes', 'chronicles', 'tries', 'has']	['resuscitate']						
16189	468311	Mateo Kuamey	['settled', 'falls', 'paid', 'possession']	['knocked']	['death', 'contraction', 'death', 'name']				AIDS	
16190	468311	Frankie	['rest']		['son', 'death']				brain tumor	
16191	62118	Kopalsky	['Paris']	['sell']						
16192	62118	Iranov	['Paris']	['sell']						
16193	62118	Buljanov	['Paris']	['sell']						
16194	62118	Yakushova		['sends']	['envoy']	envoy				
16195	1018874	Samantha MacKenzie	['meets', 'learn', 'feels', 'believes']							his
16196	1018874	James	['agent']	['meets']	['icing']	Secret Service agent				
16197	1018874	Mia			['crazed']					
16198	2838120	Deva	['twins', 'becomes', 'uses', 'he', 'has', 'deaf', 'mute', 'chances', 'kissing', 'comes', 'shows', 'falls']	['woo']	['elder', 'talks', 'disguises', 'beats']					
16199	2838120	Priya	['realises', 'go', 'comes', 'take']	['woo', 'take', 'know', 'realises']	['heart', 'photo']					
16200	2838120	Simran	['wants']	['marry']						
16201	2838120	Sugreev			['brother']					
16202	1773524	Charu	['begins', 'asks', 'submits', 'lonely', 'keep']	['help']	['brother']					
16203	1773524	Bhupati			['husband', 'presence']					
16204	1773524	Umapada			['brother']					
16205	11381074	Mary into Jack	['person', 'accompanies', 'takes', 'taking', 'roommate', 'pleading', 'manage', 'places', 'intervenes', 'sleeps', 'realizes', 'denounces', 'night']	['punch', 'move', 'bribe', 'accompanies']	['home', 'patron', 'loft', 'suit', 'boss']					
16206	11381074	Elise Peabody Willington Smythe	['arrive', 'tries']	['bribe']						
16207	11381074	H. Harrington Hubbell	['arrive']		['Williams', 'boss']	boss				
16208	11381074	Fritzie	['punch', 'goes']		['cabdriver']					
16209	11381074	Max Eckbaum				landlord				
16210	11381074	Norman Foster				artist				
16211	32797064	Bastian	['way', 'meet', 'tried', 'disappears', 'killed']	['stop', 'hired', 'meets', 'kill']	['interview']					
16212	32797064	Ade	['returned', 'meet', 'returns']	['promised']	['father']					
16213	32797064	Johny	['raped', 'attempts']	['kill']	['son']					
16214	1811784	Melanie Tolman	['recovering', 'leaves', 'discovers']	['discover']						
16215	1811784	Angie	['stumbles', 'rounds']		['relationship']					
16216	1811784	Merritt Andrews	['looks']		['meets', 'realizes']	leader				
16217	1811784	Thompson			['goofy', 'junior']					
16218	1811784	Frank			['boy']					
16219	1811784	Basil			['musician']	musician				
16220	24494541	Laura	['narrates']							
16221	24494541	Joel	['falls', 'seem']	['live']						
16222	24494541	Alex	['becomes']		['interests']					
16223	18515623	Windy Weebe	['head', 'suggests', 'noticing', 'sells']	['smitten', 'meets']	['traveling']	salesman				
16224	18515623	Katie Higgins	['meets', 'tries', 'one', 'does']	['separated', 'stay', 'rescued', 'pulled']	['attempt']					
16225	10746393	Kate Armstrong	['feels', 'allows', 'hates', 'finds']	['devastated', 'leave']	['pride', 'sister', 'relationship', 'life']	chef				
16226	10746393	Nick Palmer	['wants', 'loves', 'start']	['listen', 'work']						
16227	10746393	Paula	['decides']	['hire', 'offer']		boss				
16228	10746393	Zoe			['niece']					
16229	10746393	Martha			['film', 'called']					
16230	15843010	Henry VIII	['favoured']							
16231	15843010	Mary Boleyn			['sister']					
16232	15843010	Anne Boleyn			['downfall']					
16233	70508	Dolly Messiter	['chattering', 'invites']		['hand', 'acquaintance']					
16234	70508	Laura Jesson	['waits', 'goes']	['appear', 'hearing', 'squeezes', 'traumatised']	['shows', 'acquaintance', 'Conventional', 'bland']	housewife				
16235	70508	Alec Harvey	['walk', 'departs']	['offered']	['train']	doctor				
16236	70508	Fred	['shows']							
16237	70508	Stephen			['return']					
16238	11594636	Emile Renaul	['say', 'returns', 'waiting', 'goes', 'lies', 'arrives', 'warns']	['left', 'leaves']	['hotel']					
16239	11594636	Letty Lynton	['free', 'accompany', 'return', 'corroborates', 'living', 'sees', 'spent', 'watches', 'goes', 'begs', 'lets', 'puts', 'shocked', 'tells', 'resolves', 'wants', 'arrived', 'waits']	['revolted', 'attracted', 'end', 'go', 'followed', 'see', 'commit', 'accuses']	['mother', 'maid', 'worried', 'mother']					
16240	11594636	John J. Haney	['says', 'accuses', 'produces']	['see']		District Attorney				
16241	11594636	Jerry Darrow	['accompany', 'tells', 'comes', 'arrived', 'lies']	['want', 'change', 'propose', 'know', 'calls']	['story', 'apartment']					
16242	11594636	Miranda			['maid']	maid				
16243	11413995	Lawrence	['falls']							
16244	11413995	Pat O'Brien				critic				
16245	11413995	Rita Gómez				dancer				
16246	31910718	Fang Zhendong	['found', 'gives', 'sells', 'puts', 'loses', 'happens', 'left', 'aware', 'feels']	['see']	['home', 'friend', 'hearted', 'condition']	police officer				
16247	31910718	Li Peiru	['begins', 'works', 'passes', 'becomes', 'finding']	['question', 'get']	['flirtatious']					
16248	31910718	Feng			['heart', 'meeting']					
16249	3978163	Tripp	['moves', 'living', 'confronts', 'find', 'manages']	['forgive', 'discovered', 'gag', 'singing']	['friends', 'parents', 'situation', 'man']			35 - year - old		
16250	3978163	Paula	['split', 'thwarts', 'expert', 'shocked', 'stays', 'pours']	['blackmails', 'confronts', 'forgive']	['profiles', 'vocation', 'breakup', 'contrite']					
16251	3978163	Al	['happy']	['fascinated']	['money']					
16252	10738117	Livia	['caring', 'makes', 'giving', 'heads', 'realizes', 'throws', 'complies', 'tries', 'acting', 'pretends', 'bears', 'runs', 'grasping']	['advises', 'mocks', 'look', 'throws', 'driven', 'aware', 'conceal']	['insane', 'betrayal', 'Countess', 'bedroom', 'husband']	Countess				
16253	10738117	Franz Mahler	['sneaks', 'responsible', 'begins', 'throws']	['hands', 'see', 'executed']	['treason', 'letter', 'convicting']					
16254	10738117	Verona		['hurries', 'find']						
16255	10738117	Marquis Roberto Ussoni			['who', 'sending']	Countess				
16256	1792094	Zubeidaa	['tries', 'called', 'meets', 'name', 'acts', 'story', 'felt']	['killing', 'control']	['journal', 'divorces']					
16257	1792094	Riyaz	['asks', 'travels', 'watch', 'learns', 'finds']		['search']					
16258	1792094	Maharaja Vijayendra Singh	['go', 'become']	['loved', 'married', 'killing']						
16259	1792094	Maharani Mandira Devi		['called']						
16260	1792094	Mehboob Alam			['parents']					
16261	4939826	Manulać	['came']		['marrying', 'possibility']					
16262	4939826	Zona Zamfirova		['keep']						
16263	3207603	Lisa	['presses', 'executive', 'gets', 'begin', 'crying']	['loves']		executive				
16264	3207603	Lewis	['begin', 'takes', 'runs']							
16265	3207603	Stanley	['raised', 'died']		['father']					
16266	29545870	Eddie	['obtains']							
16267	29545870	Gavin	['fires']		['editor']	editor				
16268	29545870	Gilman	['geek', 'determined']	['do']						
16269	26768675	Charles Madison	['go', 'looking', 'spend']							
16270	26768675	Lisa Jorgenson	['says', 'moves', 'spends', 'begun', 'asks', 'begins', 'give', 'joins']	['invite', 'reconsider']	['eyes', 'persuading']					
16271	26768675	George Madison	['overwhelmed', 'makes', 'take', 'calls', 'goes', 'do', 'confesses', 'stunned', 'face']	['give', 'invite', 'fired', 'abandoned', 'smitten', 'indicted', 'charged', 'joins']	['apartment', 'father']	executive				
16272	26768675	Matty Reynolds	['immature', 'pleads', 'continues', 'rich', 'throws', 'tries', 'has']	['do', 'have']		pitcher				
16273	26768675	Annie	['loyal']		['baby', 'secretary']	secretary				
16274	210224	Angie Rossini	['meet', 'wants', 'refuses', 'says']	['insulted', 'pressured']	['act']					
16275	210224	Rocky Papasano	['scrapes', 'decides', 'playing', 'waits', 'wins']	['invites', 'take', 'attracts']	['doctor']	doctor				
16276	210224	Rocky Papasano	['scrapes', 'decides', 'playing', 'waits', 'wins']	['invites', 'take', 'attracts']	['doctor']	musician				
16277	210224	Anthony		['begins']	['cook', 'dating']	cook				
16278	935892	Chad	['reluctant', 'goes']			guide				
16279	30875295	Zoe	['has']		['attractive']					
16280	30875295	Antonio		['fed']	['citizen']					
16281	5498784	Bill	['wary', 'dance', 'reveals', 'flee', 'discovers', 'prepares', 'think', 'presents']	['expose', 'marry', 'tells', 'meets']	['brother']					
16282	5498784	Paco	['follows', 'demands', 'tells', 'makes']		['drunk', 'chauffeur']	chauffeur				
16283	5498784	Connie Doyle	['becomes', 'thinks', 'has', 'begs', 'confesses', 'dance', 'meets', 'believes', 'flee', 'decides']	['expose', 'run', 'include', 'presents', 'rescued', 'tells']	['fortune', 'protests', 'crashes', 'dumping', 'identity']					
16284	5498784	Patricia Winterbourne	['engraved', 'died']		['wife', 'band', 'ring', 'real']					
16285	5498784	Hugh Winterbourne	['rescued', 'died']		['brother', 'mother', 'names']					
16286	5498784	Grace	['plans', 'confessing', 'want']	['begs', 'find', 'change', 'include']	['mother', 'home']					
16287	5498784	Steve DeCunzo	['tries', 'abandoned', 'gotten', 'started', 'discovers']	['shot', 'blackmail', 'shot']						
16288	5498784	Hughie		['include']						
16289	21159898	Sara	['had', 'It']		['sister', 'love']					
16290	21159898	Aman Bajaj			['sister']	businessman				
16291	21159898	Nisha			['sister']					
16292	21159898	Akash Verma			['love']					
16293	163500	Hitler	['visited']							
16294	163500	Mussolini		['meet']	['premier']	premier				
16295	982180	Robin Hood	['gives', 'wins', 'steals', 'fleeing', 'agrees', 'fall', 'sweethearts']	['shot', 'visits', 'allows', 'participate']	['corners', 'identity']					
16296	982180	Skippy	['fires', 'watch', 'test']		['young']					
16297	982180	John rob Prince John	['has', 'exposes', 'plans', 'leading', 'live', 'triples', 'threatens', 'arrive', 'hosting', 'watch', 'despairs']	['get', 'allowing', 'hang', 'visits', 'mock', 'driven', 'take']	['near', 'brother', 'soldiers', 'taxes', 'castle']	Prince				
16298	982180	King Richard	['returns', 'placing', 'allows']			King				
16299	982180	Hiss	['arrive', 'hypnotised', 'discovers', 'points', 'awakens']	['find', 'trapped']	['assistant', 'his']	assistant				
16300	982180	Marian	['fall', 'reveals']	['allows', 'meeting']	['castle', 'pleas']	Maid				
16301	982180	Lady Kluck			['Lady']					
16302	6097476	Vicky	['harassed']	['arrest']	['confidence']					
16303	6097476	Satya	['married', 'escapes']	['chase', 'harassed']						
16304	6097476	Srikrishna	['protects', 'married', 'drops']							
16305	6097476	Siddharth	['grows']							
16306	10980875	Jong - Seo Lee				leader				
16307	31754231	Hayley	['falls', 'becomes']		['American']					
16308	31754231	Leopoldo	['lives', 'learned', 'becomes', 'welcomes']	['abandon']	['middle', 'interviewing']	manager				
16309	31754231	Sally	['tells', 'sets', 'finishes', 'has']		['finals', 'girlfriend']					
16310	31754231	Giancarlo	['decide', 'agrees', 'decides', 'sings']	['retire', 'stage']	['case', 'voice', 'gift', 'confidence']					
16311	31754231	Jack	['walk', 'invites', 'break', 'happens', 'imagine', 'tells', 'jealous']	['show', 'asks', 'telling', 'tells', 'meets', 'live', 'decide', 'cautions', 'impresses']	['student']	student				
16312	31754231	Milly	['decides', 'she', 'returned', 'sits', 'is', 'becomes', 'move']	['go', 'introduces', 'find', 'invites', 'brings', 'watch', 'takes', 'pop', 'met']	['charm']					
16313	31754231	Anna	['go', 'wrestles', 'bursts', 'finds']	['convinces', 'pretend']	['prostitute', 'clients']	prostitute				
16314	31754231	Luca Salta	['runs', 'complements', 'hides', 'flirts', 'brings', 'takes', 'give']	['frightens']	['wife']					
16315	31754231	Monica	['decide', 'becomes', 'impresses', 'arrives', 'criticizes', 'gives', 'lead', 'receives']	['show', 'cook', 'predicts', 'sets', 'invited', 'kiss', 'tells']	['actress']	actress				
16316	31754231	Jerry	['pushes', 'feels', 'happens', 'built', 'decide']	['hear', 'accuses', 'stage']	['direction', 'parents']					
16317	31754231	John	['lived', 'cautions', 'visiting', 'keeps', 'predicts', 'walk', 'meets']	['invites']	['architect']	architect				
16318	31754231	Pia Fusari	['invites', 'introduces']							
16319	31754231	Antonio	['go', 'move', 'decide', 'goes', 'seethes', 'has']	['wrestles', 'return', 'call']	['uncles']					
16320	31754231	Serafina	['sleeps']		['secretary']	secretary				
16321	31754231	Phyllis			['parents']					
16322	31754231	Michelangelo				lawyer				
16323	27737919	Monica	['plays']							
16324	693325	Bill Mitchell	['husband', 'suffers', 'dies', 'have', 'lives', 'arrives', 'had', 'perpetrated']	['resembles', 'impersonating']	['current', 'real', 'popularity', 'involvement', 'role', 'veto', 'affair']	President				
16325	693325	Bob Alexander	['implicate', 'ascend', 'mastermind', 'plans', 'watching', 'perpetrated', 'falsifies', 'tells', 'want', 'snaps', 'send', 'reveals']	['prevent', 'confronts', 'indicted', 'realizes']		Chief of Staff				
16326	693325	Dave Kovic	['learns', 'planning', 'realizes', 'has', 'decide', 'nominate', 'confronts', 'admits', 'assumes', 'established', 'talks', 'visits', 'introduces', 'forces', 'shows', 'decides']	['tells', 'run', 'convince', 'leave', 'lose', 'confronts', 'tricks', 'continue']	['jobs', 'team', 'enthusiasm']	vice president				
16327	693325	Dave Kovic	['learns', 'planning', 'realizes', 'has', 'decide', 'nominate', 'confronts', 'admits', 'assumes', 'established', 'talks', 'visits', 'introduces', 'forces', 'shows', 'decides']	['tells', 'run', 'convince', 'leave', 'lose', 'confronts', 'tricks', 'continue']	['jobs', 'team', 'enthusiasm']	president				
16328	693325	Ellen Mitchell	['realizes']			Lady				
16329	693325	Alan Reed	['send']	['realizes']		Communications Director				
16330	693325	Duane Stevensen	['shows', 'stands']			Secret Service agent				
16331	693325	Duane Stevensen	['shows', 'stands']			guard				
16332	693325	Gary Nance	['becomes', 'unbalanced', 'salesman', 'returns', 'confronts', 'tells', 'man']	['send', 'resign', 'forced', 'sworn']		salesman				
16333	693325	Gary Nance	['becomes', 'unbalanced', 'salesman', 'returns', 'confronts', 'tells', 'man']	['send', 'resign', 'forced', 'sworn']		Vice President				
16334	693325	Murray Blum				accountant				
16335	6197489	Ernest	['himself']	['named']	['infamous', 'brother']					
16336	6197489	Gwendolen	['declares']		['arrival']					
16337	6197489	Jack	['travels']	['knows']	['home', 'ward', 'travels', 'secret']					
16338	6197489	Cecily		['enamoured']	['ward']					
16339	2055559	Merteuil	['has']		['downfall']					
16340	2055559	Valmont	['raped']		['script']					
16341	2055559	Cecile	['suffers']	['raped']	['eyes']					
16342	2055559	Laclos			['novel']					
16343	4026639	Nadeem	['got', 'moved', 'carrying', 'came', 'left', 'singing', 'refused', 'knew', 'works', 'said']	['gone', 'do', 'visited', 'criticised', 'marry', 'injured']	['Shocked', 'house', 'dishearted', 'mother']	receptionist				his
16344	4026639	Rita	['want', 'ran', 'girl', 'come', 'turned', 'slapped', 'visit', 'waiting', 'decided', 'stopped', 'left', 'started']	['meet', 'get', 'admitted', 'asked', 'see', 'leave']	['mother', 'shocked', 'instability', 'father']					
16345	4026639	Shahzeb	['ran', 'recognised']							
16346	4026639	Seth	['arises', 'misinform', 'lied', 'happy']	['met']	['friend']					
